"GruppeId";"PositionGruppenId";"PositionId";"PositionNeuId";"ValidFromDate";"ValidToDate";"PositionTitle";"PositionHinweis";"PositionAusFach";"PositionFachgebiete";"PositionPunktWert";"PositionGeldWert";"PositionZusatz";"PositionLogik"
"";"1.2";"217";"217";"20100101";"";"Hohe (diagnostische) Koloskopie inklusive allfällig notwendiger zangenbioptischer Polypenabtragung";"Die Pos. 217 ist nur bei bildlich dokumentiertem Erreichen des Coekum verrechenbar.
Weitere Verrechnungsvoraussetzung für die Pos. 215 bis 217 ist die Einhaltung der in der Beilage 1 der zwischen Land Vorarlberg (Landesgesundheitsfonds), Kasse und Kurie der niedergelassenen Ärzte der Ärztekammer für Vorarlberg am 25.1.2007 abgeschlossenen Vereinbarung zur Vorsorgekoloskopie enthaltenen Bestimmungen sowie die Dokumentation der Befunde gemäß Beilage 2 dieser Vereinbarung (das Dokumentationsblatt muss erst ab jenem Zeitpunkt, ab dem auch die Vlbg. Krankenhäuser dieses für die von ihnen durchgeführten Koloskopien vollständig ausgefüllt der VGKK übermitteln, verwendet und der VGKK übermittelt werden; bis dahin genügt die Dokumentation der Inhalte in der Arztkartei). Erforderliche Darmreinigungsmittel, Prämedikationsmittel, Kanülen und Aufziehnadeln, Reinigungs- und Desinfektionsmittel für das Koloskop und für das Koloskopie-Zubehör werden von der Kasse pro ordinatione zur Verfügung gestellt.
Die Pos. 215 bis 217 können erst ab dem III. Quartal 2008 verrechnet werden.";"0";"";"193";"0";"";""
"";"1.2";"21 a";"220";"20100101";"";"Extraktion eines Zahnes, einwurzelig";"";"0";"";"10";"0";"";""
"";"1.2";"21 cc";"223";"20100101";"";"Oszillometrie ohne graphische Dokumentation";"";"0";"";"12";"0";"";""
"";"1.2";"21 d";"224";"20100101";"";"Untersuchung auf Pilzbefall mit Woodschem Licht";"";"0";"";"4";"0";"";""
"";"1.2";"21 h";"228";"20100101";"";"Konservative Behandlung von Hernien, je Sitzung";"Reposition oder Behandlung einer kindl. Nabelhernie.";"0";"";"6";"0";"";""
"";"1.2";"21 i";"229";"20100101";"";"Erhebung  des Venenstatus an beiden Beinen";"Prüfung nach Trendelenberg usw. mit Dokumentation.";"0";"";"10";"0";"";""
"";"1.2";"21 ij";"230";"20100101";"";"Ausführlicher ärztlicher Befundbericht im kassenärztlichen Bereich";"";"0";"";"6";"0";"";""
"";"1.2";"21 j";"231";"20100101";"";"Nicht direktionale Ultraschall-Dopplermessung beider Beine";"";"0";"";"15";"0";"";""
"";"1.2";"21 m";"234";"20100101";"";"Dopplersonographische Untersuchung des venösen Systems";"";"0";"";"24";"0";"";""
"";"1.2";"21 ik";"237";"20100101";"";"Nadelakupunktur nach den Kriterien des Obersten Sanitätsrates";"Verrechenbar nur mit ÄK-Diplom Akupunktur.";"0";"";"20";"0";"";""
"";"1.2";"16 a";"160";"20100101";"";"Aus oberflächlichen Körperteilen";"z.B. Cysten, Schleimbeutel und Lymphknoten, Abszessen, Haematomen, fraglichen Tumoren o.ä.";"0";"";"10";"0";"";""
"";"1.2";"21 k";"232";"20100101";"";"Direktionale Dopplersonographie aller Extremitätenarterien";"Mit Messung der distalen Arteriendrucke, Registrierung der Strömungskurve der Extremitätenarterien, Durchführung ev. Funktionsteste sowie Dokumentation und Beurteilung.
Auch bei Messung aller Extremitäten ist diese Position nur einmal verrechenbar.";"0";"";"50";"0";"";""
"";"1.2";"21 l";"233";"20100101";"";"Dopplersonographische Untersuchung des Karotisvertebralisarteriensystems";"";"0";"";"50";"0";"";""
"1.3";"";"";"";"20100101";"";"Sonderleistungen: Augenheilkunde";"";"0";"";"";"";"";""
"";"1.3";"22 b";"242";"20100101";"";"Skiaskopie (nach Lindner)";"";"0";"";"6";"0";"";""
"";"1.3";"22 c";"243";"20100101";"";"Untersuchung mit dem Refraktometer";"";"0";"";"6";"0";"";""
"";"1.3";"22 h";"249";"20100101";"";"Schirmertest";"";"0";"";"4";"0";"";""
"";"1.3";"22 nn";"256";"20100101";"";"Prüfung der Doppelbilder mit dem Leescren";"";"0";"";"14";"0";"";""
"";"1.3";"22 s";"261";"20100101";"";"Dynamometrie (RAD)";"";"0";"";"20";"0";"";""
"";"1.3";"22 u";"262";"20100101";"";"Tonographie";"";"0";"";"30";"0";"";""
"";"1.3";"22 ww";"265";"20100101";"";"Fluoreszenzangioskopie";"";"0";"";"18";"0";"";""
"";"1.3";"22 x";"266";"20100101";"";"Synoptophoruntersuchung";"";"0";"";"10";"0";"";""
"";"1.3";"24 a";"280";"20100101";"";"Wimpernepilation";"";"0";"";"6";"0";"";""
"";"1.3";"24 b";"281";"20100101";"";"Kauterisation der Hornhaut";"";"0";"";"40";"0";"";""
"";"1.3";"24 c";"282";"20100101";"";"Spaltung des Hordeolums";"";"0";"";"10";"0";"";""
"";"1.3";"24 e";"283";"20100101";"";"Retrobulbäre Injektion 1.";"";"0";"";"24";"0";"";""
"";"1.3";"24 ee";"284";"20100101";"";"jede weitere";"";"0";"";"12";"0";"";""
"";"1.3";"24 f";"285";"20100101";"";"Tränensackspülung oder Sondierung 1.";"";"0";"";"40";"0";"";""
"";"1.3";"24 ff";"286";"20100101";"";"wiederholt";"";"0";"";"14";"0";"";""
"";"1.3";"24 i";"287";"20100101";"";"Tränensackphlegmonenincision";"";"0";"";"40";"0";"";""
"";"1.3";"22 a";"240";"20100101";"";"Subjektive Refraktionsbestimmung bei Astigmatismus";"";"0";"";"6";"0";"";""
"";"1.3";"22 aa";"241";"20100101";"";"Subjektive Refraktionsbestimmung ohne Astigmatismus";"";"0";"";"4";"0";"";""
"";"1.3";"22 d";"244";"20100101";"";"Untersuchung mit dem Adaptometer nach Goldmann oder Engelking";"";"0";"";"14";"0";"";""
"";"1.3";"22 f";"246";"20100101";"";"Prüfung der Farbtüchtigkeit mit dem Anomaloskop";"";"0";"";"10";"0";"";""
"";"1.3";"22 e";"245";"20100101";"";"Prüfung der Farbtüchtigkeit mit pseudoisochramtischen Tafeln und gleichwertigen Testen";"";"0";"";"4";"0";"";""
"";"1.3";"22 g";"247";"20100101";"";"Prüfung des Gesichtsfeldes mit graphischer Darstellung";"";"0";"";"16";"0";"";""
"";"1.3";"22 gg";"248";"20100101";"";"Programmgesteuerte Perimetrie (Hochleistungsperimetrie)";"";"0";"";"20";"0";"";""
"";"1.3";"22 i";"250";"20100101";"";"Break-up-time";"Verrechenbar von Fachärzten für Augenheilkunde.";"0";"3";"4";"0";"";""
"";"1.3";"22 j";"251";"20100101";"";"Tonometrie mit dem Applanationstonometer";"";"0";"";"10";"0";"";""
"";"1.3";"22 m";"254";"20100101";"";"Heterophoriebestimmung sowie Prüfung der Fusion";"";"0";"";"6";"0";"";""
"";"1.3";"22 l";"253";"20100101";"";"Untersuchung mit dem Hornhautmikroskop (Spaltlampe)";"Inklusive Oberflächenanästhesie.";"0";"";"6";"0";"";""
"";"1.3";"22 n";"255";"20100101";"";"Prüfung auf Doppelbilder";"";"0";"";"6";"0";"";""
"";"1.3";"22 r";"260";"20100101";"";"Lupenbrillenanpassung";"";"0";"";"12";"0";"";""
"";"1.3";"22 o";"257";"20100101";"";"Kontaktglasuntersuchung (Goldmann usw.)";"Inklusive Gonioskopie, inklusive Oberflächenanästhesie.";"0";"";"20";"0";"";""
"";"1.3";"22 q";"259";"20100101";"";"Konvergenztrainer oder Muskeltrainer pro Sitzung";"";"0";"";"6";"0";"";""
"";"1.3";"22 v";"263";"20100101";"";"Fundusfotographie oder Spaltlampenfotographie";"Inklusive Sachleistung.";"0";"";"26";"0";"";""
"";"1.3";"22 w";"264";"20100101";"";"Fluoreszenzangiographie";"Inklusive Sachleistung.";"0";"";"50";"0";"";""
"";"1.3";"22 y";"267";"20100101";"";"Pleoptophor oder Euthyskopbehandlung pro Sitzung,";"Amblyopie oder orthoptische Behandlung pro Sitzung";"0";"";"10";"0";"";""
"";"1.3";"22 z";"268";"20100101";"";"Untersuchung mit dem VOLK-Glas oder indirekte Ophthalmoskopie";"Verrechenbar von Fachärzten für Augenheilkunde - nicht neben Pos. 257 (22 o).";"0";"3";"6";"0";"";""
"";"1.3";"23 a";"270";"20100101";"";"Entfernung von Fremdkörpern";"Aus der Hornhaut, aus der Lederhaut oder eingebrannter Fremdkörper aus der Bindehaut.";"0";"";"8";"0";"";""
"";"1.3";"22 k";"252";"20100101";"";"Untersuchung mit dem Exophthalmometer oder Durchleuchtungslampe";"";"0";"";"4";"0";"";""
"";"1.3";"22 p";"258";"20100101";"";"Tagesdruckkurve";"Mit mindestens 3 applanationstonometrischen Messungen, inklusive Anästhesie.";"0";"";"20";"0";"";""
"1.4";"";"";"";"20100101";"";"Sonderleistungen: Chirurgie";"Unfallchirurgie, Orthopädie und Orthopädische Chirurgie, Dermatologie.";"0";"";"";"";"";""
"";"1.4";"25 a";"290";"20100101";"";"Wunde mit Naht und Verband (eine Naht)";"";"0";"";"20";"0";"";""
"";"1.4";"25 b";"291";"20100101";"";"Kleine Wunde mit Butterfly oder Gewebekleber";"";"0";"";"10";"0";"";""
"";"1.4";"26 i";"304";"20100101";"";"Bluttransfusion mit Konserve";"";"0";"";"30";"0";"";""
"";"1.4";"27 d";"311";"20100101";"";"Gipsverband, Hand und Unterarm";"";"0";"";"30";"0";"";""
"";"1.4";"27 e";"312";"20100101";"";"Gipsverband, Hand, Unter- und Oberarm";"";"0";"";"50";"0";"";""
"";"1.4";"27 f";"313";"20100101";"";"Gipsverband, obere Extremität und Schultergürtel";"";"0";"";"120";"0";"";""
"";"1.4";"27 g";"314";"20100101";"";"Gipsverband, Fuß, Unterschenkel oder Hülse";"";"0";"";"50";"0";"";""
"";"1.4";"27 h";"315";"20100101";"";"Gipsverband, Fuß, Unter- und Oberschenkel";"";"0";"";"80";"0";"";""
"";"1.4";"27 i";"316";"20100101";"";"Gipsverband, untere Extemität und Becken";"";"0";"";"150";"0";"";""
"";"1.4";"27 k";"317";"20100101";"";"Abnahme eines großen Gipsverbandes";"";"0";"";"10";"0";"";""
"";"1.4";"27 l";"318";"20100101";"";"Anbringung eines Gehbügels, Reparatur eines Gipsverbandes";"";"0";"";"10";"0";"";""
"";"1.4";"27 n";"320";"20100101";"";"Abduktionsschienenverband mit Stärke- oder Gipsfixation";"";"0";"";"40";"0";"";""
"";"1.4";"29 b";"341";"20100101";"";"Alle übrigen Knochen";"";"0";"";"30";"0";"";""
"";"1.4";"25 c";"292";"20100101";"";"Abtragung mehrerer großer Blasen in einer Sitzung";"";"0";"";"10";"0";"";""
"";"1.4";"26 a";"300";"20100101";"";"Incision eines oberflächlichen Abszesses";"Furunkels, einer Paronychie, eines Panaritiums cutaneum oder eines vereiterten Atheroms.";"0";"";"10";"0";"";""
"";"1.4";"26 d";"301";"20100101";"";"Exkochleation, Ätzung, Kaustik einer Warze";"Oder einer leicht zugänglich gestielten Geschwulst.";"0";"";"10";"0";"";""
"";"1.4";"26 e";"302";"20100101";"";"Exkochleation, Ätzung, Kaustik mehrerer Warzen";"Oder Abtragung leicht zugänglicher gestielter Geschwülste in einer Sitzung.";"0";"";"20";"0";"";""
"";"1.4";"26 g";"303";"20100101";"";"Entfernung eines Finger- oder Zehennagels";"";"0";"";"20";"0";"";""
"";"1.4";"26 b";"305";"20100101";"";"Incision nach Krampfadernverödung und Thrombektomie";"";"0";"";"5";"0";"";""
"";"1.4";"27 a";"310";"20100101";"";"Größerer Verband (Kopf, Schulter, Becken)";"Verband mit fertigen Zinkleimbinden oder Elastoplastverband";"0";"";"14";"0";"";""
"";"1.4";"27 m";"319";"20100101";"";"Abänderung eines festen Verbandes";"Fensterung, Schieneneinsetzung, Aufkeilung.";"0";"";"10";"0";"";""
"";"1.4";"27 o";"321";"20100101";"";"Armverband nach Desault mit Gipsfixation";"";"0";"";"50";"0";"";""
"";"1.4";"27p";"322";"20100101";"";"Behandlung chronischer Hautwunde (Ulcusbehandlung)";"Inklusive Verbandanlage mit einem Zeitaufwand von mehr als 10 Minuten. Verbandsmaterial ist dem Patienten zu verordnen.";"0";"";"14";"0";"";""
"";"1.4";"28 a";"330";"20100101";"";"Modell für Einlagen bei Senk-, Spreiz- oder Knickfuß";"Einschließlich Kontrolluntersuchung nach Übernahme der Einlagen.";"0";"";"30";"0";"";""
"";"1.4";"28 e";"331";"20100101";"";"Überprüfung und Anpassung eines orthopädischen Behelfes";"";"0";"";"10";"0";"";""
"";"1.4";"28 h";"333";"20100101";"";"Gezieltes manuelles Wirbelsäulenredressement";"Max. 3 mal pro Krankheitsfall.";"0";"";"20";"0";"";""
"";"1.4";"28 i";"334";"20100101";"";"Manuelle Therapie der Gelenke";"Nach den Richtlinien der Gesellschaft für manuelle Medizin.
Max. 3 mal pro Krankheitsfall.";"0";"";"12";"0";"";""
"";"1.4";"28 k";"335";"20100101";"";"Anleitung und Demonstration gymn. Übungen durch den Arzt";"Verrechenbar für Kinderärzte, Fachärzte für Orthopädie und Unfallchirurgie.";"0";"8,12,15";"10";"0";"";""
"";"1.4";"29 a";"340";"20100101";"";"Provisorische Versorgung kleiner Knochen";"Finger, Zehen, Rippen.";"0";"";"10";"0";"";""
"";"1.4";"28 f";"332";"20100101";"";"Elastischer Kompressionsverband mit Modellierung von Schaumgummiplatten";"Bei stat. Beinleiden oder Elastoplast oder Tape (normaler Kompressionsverband nach Varizenverödung nicht verrechenbar).";"0";"";"20";"0";"";""
"1.5";"";"";"";"20100101";"";"Sonderleistungen: Frauenheilkunde und Geburtshilfe";"";"0";"";"";"";"";""
"";"1.5";"31 d";"363";"20100101";"";"Beistand bei einer Fehlgeburt ohne operative Hilfe";"";"0";"";"50";"0";"";""
"";"1.5";"31 e";"364";"20100101";"";"Beistand bei Mehrfachgeburt ohne Kunsthilfe";"";"0";"";"150";"0";"";""
"";"1.5";"31 g";"366";"20100101";"";"Cardiotokographie, mindestens 30 Min.";"";"0";"";"30";"0";"";""
"";"1.5";"30 d";"352";"20100101";"";"Untersuchung mit dem Kolposkop";"Verrechenbar nur für Fachärzte für Gynäkologie und Geburtshilfe. Für Ärzte, bei denen diese Leistung nicht Bestandteil der Facharztausbildung ist, bzw. war, ist als Voraussetzung für die Verrechenbarkeit eine Bestätigung der Ärztekammer für Vorarlberg über die Qualifikation zur Erbringung dieser Leistungen vorzulegen.";"0";"6";"10";"0";"";""
"";"1.5";"30 e";"353";"20100101";"";"Entnahme von Untersuchungsmaterial für Zytodiagnostik";"Oder für Sekretuntersuchung außerhalb der Krebsprophylaxe.
Verrechenbar nur für Fachärzte für Gynäkologie und Geburtshilfe. Für Ärzte, bei denen diese Leistung nicht Bestandteil der Facharztausbildung ist, bzw. war, ist als Voraussetzung für die Verrechenbarkeit eine Bestätigung der Ärztekammer für Vorarlberg über die Qualifikation zur Erbringung dieser Leistungen vorzulegen.";"0";"6";"4";"0";"";""
"";"1.5";"30 b";"351";"20100101";"";"Einlegen und Wechseln eines Pessars";"Verrechenbar nur für Fachärzte für Gynäkologie und Geburtshilfe. Für Ärzte, bei denen diese Leistung nicht Bestandteil der Facharztausbildung ist, bzw. war, ist als Voraussetzung für die Verrechenbarkeit eine Bestätigung der Ärztekammer für Vorarlberg über die Qualifikation zur Erbringung dieser Leistungen vorzulegen.";"0";"6";"6";"0";"";""
"";"1.5";"30 a";"350";"20100101";"";"Gynäkologische Untersuchung";"Verrechenbar nur für Fachärzte für Gynäkologie und Geburtshilfe. Für Ärzte, bei denen diese Leistung nicht Bestandteil der Facharztausbildung ist, bzw. war, ist als Voraussetzung für die Verrechenbarkeit eine Bestätigung der Ärztekammer für Vorarlberg über die Qualifikation zur Erbringung dieser Leistungen vorzulegen.";"0";"6";"4";"0";"";""
"";"1.5";"30 c";"355";"20100101";"";"Elektrokauterisation der Portio oder Cervix";"Verrechenbar nur für Fachärzte für Gynäkologie und Geburtshilfe. Für Ärzte, bei denen diese Leistung nicht Bestandteil der Facharzt- ausbildung ist, bzw. war, ist als Voraussetzung für die Verrechen- barkeit eine Bestätigung der Ärztekammer für Vorarlberg über die Qualifikation zur Erbringung dieser Leistungen vorzulegen.";"0";"6";"30";"0";"";""
"";"1.5";"30i";"356";"20100101";"";"Hysteroskopie inklusive Cervixdilatation";"verrechenbar nur für Fachärzte für Gynäkologie und Geburtshilfe. Für Ärzte, bei denen diese Leistung nicht Bestandteil der Facharztausbildung ist, bzw. war, ist als Voraussetzung für die Verrechenbarkeit eine Bestätigung der Ärztekammer für Vorarlberg über die Qualifikation zur Erbringung dieser Leistungen vorzulegen.";"0";"";"27";"0";"";""
"";"1.5";"30 h";"354";"20100101";"";"Einlegung arzneilhaltiger Tampons in die Scheide";"Ausspülung, Ätzung oder Tamponade der Scheide.
Verrechenbar nur für Fachärzte für Gynäkologie und Geburtshilfe. Für Ärzte, bei denen diese Leistung nicht Bestandteil der Facharztausbildung ist, bzw. war, ist als Voraussetzung für die Verrechenbarkeit eine Bestätigung der Ärztekammer für Vorarlberg über die Qualifikation zur Erbringung dieser Leistungen vorzulegen.";"0";"6";"8";"0";"";""
"";"1.5";"31 a";"360";"20100101";"";"Untersuchung der weiblichen Geschlechtsorgane unter sterilen Bedingungen";"Sofern keine geburtshilfliche Leistung verrechnet wird, während der Geburt oder Fehlgeburt.";"0";"";"14";"0";"";""
"";"1.5";"31 c";"362";"20100101";"";"Manuelle Muttermunddilatation oder Zurückschieben der eingeklemmten Muttermundlippe";"";"0";"";"14";"0";"";""
"";"1.5";"31 f";"365";"20100101";"";"Ultraschalldiagnostik nach dem Dopplerprinzip";"Lokalisation der kindl. Herztöne und Feststellen der Frequenz.
Nicht gleichzeitig verrechenbar mit Pos. 366 (31 g).";"0";"";"4";"0";"";""
"";"1.5";"30j";"357";"20100101";"";"Probeexcision bei Hysteroskopie";"Verrechenbar nur für Fachärzte für Gynäkologie und Geburtshilfe. Für Ärzte, bei denen diese Leistung nicht Bestandteil der Facharztausbildung ist, bzw. war, ist als Voraussetzung für die Verrechenbarkeit eine Bestätigung der Ärztekammer für Vorarlberg über die Qualifikation zur Erbringung dieser Leistungen vorzulegen.";"0";"6";"13";"0";"";""
"";"1.5";"31 b";"361";"20100101";"";"Persönlicher Beistand bei einer Geburt";"Der während des Geburtverlaufes notwendig wird, sofern kein operativer Eingriff erforderlich ist, außer der aufgewendeten Zeit, aber einschließlich aller kleinen Leistungen wie gyn. Untersuchung, Anästhesierung, Credé-scher Handgriff, Dammschutz, Wiederbelebung des Neugeborenen usw.
Bei Verrechnung der Position 361 (31 b) kann die Position
360 (31 a) nicht gleichzeitig verrechnet werden.";"0";"";"100";"0";"";""
"1.6";"";"";"";"20100101";"";"Sonderleistungen: Hals-, Nasen- und Ohrenkrankheiten";"";"0";"";"";"";"";""
"";"1.6";"32 f";"377";"20100101";"";"Stimmgabelprüfung";"";"0";"";"8";"0";"";""
"";"1.6";"32 i";"379";"20100101";"";"Reintonaudiometrie";"";"0";"";"30";"0";"";""
"";"1.6";"33 d";"384";"20100101";"";"Schichtentamponade";"";"0";"";"12";"0";"";""
"";"1.6";"33 e";"385";"20100101";"";"Cerumenentfernung, je Ohr";"";"0";"";"6";"0";"";""
"";"1.6";"33 n";"391";"20100101";"";"Logopädische Behandlung, je Sitzung";"";"0";"";"10";"0";"";""
"";"1.6";"33 r";"392";"20100101";"";"Kaustik der unteren und mittleren Nasenmuschel";"";"0";"";"36";"0";"";""
"";"1.6";"32 a";"370";"20100101";"";"Prüfung des statischen Gleichgewichtes";"Prüfung auf Spontannystagmus.";"0";"";"10";"0";"";""
"";"1.6";"32 a1";"371";"20100101";"";"Eingehende Prüfung des stat. Gleichgewichtes";"Prüfung auf Spontansymtome, Prüfung auf Spontan- oder Provokationsnystagmus mit Kopfschüttelnystagmus und - Lagenystagmus, kalorische oder Drehprüfung.";"0";"";"30";"0";"";""
"";"1.6";"32 a2";"372";"20100101";"";"Elektronystagmographie in Ruhe";"Bei dieser Position ist 370 (32 a) eingeschlossen und darf daher nicht gesondert berechnet werden.";"0";"";"50";"0";"";""
"";"1.6";"32 a3";"373";"20100101";"";"Elektronystagmographie einschließlich experimentieller Reizung";"";"0";"";"60";"0";"";""
"";"1.6";"32 b1";"375";"20100101";"";"Erweiterte audiographische Abklärung oder Simulationsteste oder überschwellige Methoden";"";"0";"";"40";"0";"";""
"";"1.6";"32 c";"376";"20100101";"";"Ohrmikroskopie";"";"0";"";"10";"0";"";""
"";"1.6";"32 h";"378";"20100101";"";"Endoskopie der Nebenhöhlen, des Larynx oder des Nasen-Rachenraums";"";"0";"";"30";"0";"";""
"";"1.6";"32 j";"380";"20100101";"";"Sprachenentwicklungstest bei Kindern (Laut, Begriff, Satz)";"Zeitaufwand 10 Minuten.";"0";"";"16";"0";"";""
"";"1.6";"33 a";"381";"20100101";"";"Schwierige Entfernung von Fremdkörpern Nase, Rachenraum, Ohr";"";"0";"";"10";"0";"";""
"";"1.6";"33 b";"382";"20100101";"";"Entfernung von Fremdkörpern aus der Nase";"Dem Rachenraum oder dem Ohr bei Kindern bis zu 10 Jahren.";"0";"";"16";"0";"";""
"";"1.6";"33 g";"387";"20100101";"";"Erstmalige Punktion mit Ausspülung einer Nebenhöhle";"";"0";"";"40";"0";"";""
"";"1.6";"33 h";"388";"20100101";"";"Wiederholte Punktion mit Ausspülung einer Nebenhöhle, einseitig";"";"0";"";"10";"0";"";""
"";"1.6";"33 hh";"389";"20100101";"";"Wiederholte Punktion mit Ausspülung einer Nebenhöhle, beidseitig";"";"0";"";"12";"0";"";""
"";"1.6";"33 m";"390";"20100101";"";"Speichelgangsondierung";"";"0";"";"20";"0";"";""
"";"1.6";"32 b";"374";"20100101";"";"Sprachaudiometrie";"Die Audiometrie wird nur dann honoriert, wenn genaue Aufzeichnungen über die ausgeführten Leistungen und die erhobenen Befunde geführt werden. Diese Unterlagen müssen aufgehoben werden.";"0";"";"50";"0";"";""
"";"1.6";"33 c";"383";"20100101";"";"Umschriebene Ätzung, Elektrokoagulation der Nasenschleimhaut, einfache Nasentamponade";"je Seite";"0";"";"12";"0";"";""
"";"1.6";"33 f";"386";"20100101";"";"Anwendung des Tubenkatheters einschließlich Oberflächenanästhesie";"je Seite";"0";"";"6";"0";"";""
"";"1.6";"33 s";"393";"20100101";"";"Entfernung einzelner Granulationen vom Trommelfell";"Oder aus der Paukenhöhle mir scharfem Löffel oder andere Eingriffe (Entfernung von Ohrpolypen).";"0";"";"20";"0";"";""
"1.7";"";"";"";"20100101";"";"Sonderleistungen: Innere Medizin und Kinder- und Jugenheilkunde";"";"0";"";"";"";"";""
"";"1.7";"34 g";"405";"20100101";"";"Rheokardiographie, Apexcardiographie, Carotispulskurve";"";"0";"";"40";"0";"";""
"";"1.7";"34 gg";"406";"20100101";"";"Rheoangiographie, je Extremität";"";"0";"";"22";"0";"";""
"";"1.7";"34 h";"407";"20100101";"";"Phonokardiogramm";"";"0";"";"40";"0";"";""
"";"1.7";"34 hh";"408";"20100101";"";"Orthostaseprüfung nach Schellong";"";"0";"";"10";"0";"";""
"";"1.7";"34 n";"413";"20100101";"";"Heilpädagogische Beratung bei Kindern";"";"0";"";"16";"0";"";""
"";"1.7";"34 f";"404";"20100101";"";"Zuschlag für EKG am Krankenbett";"Die Positionen 400 (34 a) bis 404 (34 f) werden nur dann honoriert, wenn genaue schriftliche Aufzeichnungen über die ausgeführten Leistungen und die erhobenen Befunde geführt werden. Diese Unterlagen müssen aufbewahrt werden.";"0";"";"20";"0";"";""
"";"1.7";"34 d";"403";"20100101";"";"Ergometrie plus Ruhe EKG";"Die Positionen 400 (34 a) bis 404 (34 f) werden nur dann honoriert, wenn genaue schriftliche Aufzeichnungen über die ausgeführten Leistungen und die erhobenen Befunde geführt werden. Diese Unterlagen müssen aufbewahrt werden.";"0";"";"80";"0";"";""
"";"1.7";"34 c";"402";"20100101";"";"Ruhe EKG mit 6 Brustwandableitungen";"Die Pos. 400, 401 und 402 sind nicht neben der Pos. 403 verrechenbar.
Die Positionen 400 (34 a) bis 404 (34 f) werden nur dann honoriert, wenn genaue schriftliche Aufzeichnungen über die ausgeführten Leistungen und die erhobenen Befunde geführt werden. Diese Unterlagen müssen aufbewahrt werden.";"0";"";"40";"0";"";""
"";"1.7";"34 b";"401";"20100101";"";"Ruhe EKG und 3 Brustwandableitungen";"Die Pos. 400, 401 und 402 sind nicht neben der Pos. 403 verrechenbar.
Die Positionen 400 (34 a) bis 404 (34 f) werden nur dann honoriert, wenn genaue schriftliche Aufzeichnungen über die ausgeführten Leistungen und die erhobenen Befunde geführt werden. Diese Unterlagen müssen aufbewahrt werden.";"0";"";"30";"0";"";""
"";"1.7";"34 a";"400";"20100101";"";"Ruhe EKG (Standard, Goldberger)";"Die Pos. 400, 401 und 402 sind nicht neben der Pos. 403 verrechenbar.
Die Positionen 400 (34 a) bis 404 (34 f) werden nur dann honoriert, wenn genaue schriftliche Aufzeichnungen über die ausgeführten Leistungen und die erhobenen Befunde geführt werden. Diese Unterlagen müssen aufbewahrt werden.";"0";"";"20";"0";"";""
"";"1.7";"34 m";"412";"20100101";"";"Sprachentwicklungstest bei Kindern (Laut, Begriff, Satz)";"Zeitaufwand 10 Minuten.";"0";"";"16";"0";"";""
"";"1.7";"34 e";"414";"20100101";"";"24-Stunden-Langzeit-EKG";"Verrechenbar von Fachärzten für Innere Medizin und von Fachärzten für Kinder- und Jugendheilkunde mit Zusatzfach Pädiatrische Kardiologie. 
Diese Leistung umfasst das Anlegen des Gerätes, die 24-Stunden- Registrierung, die Computerauswertung sowie die Befunderstellung.
Die Geräteausstattung ist der Kasse bekanntzugeben. Die Leistung ist zu dokumentieren, aufzubewahren (entsprechend der Dokumentationspflicht des Ärztegesetzes) und der Kasse auf Verlangen innerhalb von 3 Jahren zur Verfügung zu stellen.";"0";"7,8";"125";"0";"";""
"";"1.7";"34 o";"415";"20100101";"";"Automatisches ambulantes 24-Stunden-Blutdruckmonitoring";"Indikationen:
1.	Nicht klärbarer Hypertonieverdacht bei unzureichender Klärung eines Hypertonieverdachtes durch die Kombination von Sprechstunden und Selbstmessung.
2.	Nachweis ausschließlich in der Nacht auftretender Blutdruckerhöhungen bei sekundärer Hypertonie, Präklampsie, Schlafapnoe, hypertoner Herzhypertrophie.
3.	Neueinstellung und Therapiekontrolle bei Problempatienten unter antihypertensiver Therapie 
- bei Patienten mit schwerem Bluthochdruck (mehr als 115 mm/Hg diastolisch),
- bei Patienten nach Schlaganfall, Herzinfarkt,
- bei Patienten mit Herzinsuffizienz,
- bei Patienten mit echocardiographisch festgestellter Linkshypertonie,
- bei Patienten mit Diabetes mellitus,
- bei Schwangeren mit EPH-Gestose, 
- bei Patienten mit fehlender Rückbildung von Organschäden *) 
- bei Patienten mit Wechselschichtdienst *) 
- bei Patienten mit Symptomen von Überbehandlung (z.B. unerklärbarer Schwindel) *) 
- zur Überprüfung von Wirkdauer und Dosisintervallen bei antihypertensiver Therapie *) 
*) Nur bei unzureichender Klärung durch die Kombnation von Sprechstundenmessung und Selbstmessung.
Gerätevoraussetzungen: 
-	Entweder oszillatorische oder auskultatorische Messmethode
-	Zulassung des Gerätetyps durch die Holtergesellschaft 
-	Prüfung des Gerätes durch das Amt für Eich- und Messtechnik.
Befunddokumentation: Die Befunde sind zu dokumentieren und drei Jahre aufzubewahren.
Verrechnungsbeschränkung: Verrechenbar nur von Fachärzten für Innere Medizin und von Fachärzten für Kinder- und Jugendheilkunde mit Zusatzfach Pädiatrische Kardiologie. Zur Therapiekontrolle gem. Ziff. 3 der Indikationen (nach erfolgter Neueinstellung) auch verrechenbar von Ärzten für Allgemeinmedizin. Zusätzlich gilt für beide Fachgruppen: Verrechenbar nur bei Nachweis einer entsprechenden Ausbildung nach den jeweils geltenden einschlägigen Ausbildungsrichtlinien der ÖÄK.";"0";"7,8";"50";"0";"";""
