"GruppeId";"PositionGruppenId";"PositionId";"PositionNeuId";"ValidFromDate";"ValidToDate";"PositionTitle";"PositionHinweis";"PositionAusFach";"PositionFachgebiete";"PositionPunktWert";"PositionGeldWert";"PositionZusatz";"PositionLogik"
"";"1.3";"19q";"";"20100101";"";"Endoskopische Untersuchung einer Gelenkshöhle (Arthroskopie)";"+ R III";"0";"4,7,12";"83";"";"";""
"";"1.3";"19t";"";"20100101";"";"Endoskopische Untersuchung der Brusthöhle (Thorakoskopie)";"";"0";"2,4,7,10";"190";"";"";""
"";"1.3";"19u";"";"20100101";"";"Endoskopische Untersuchung der Bauchhöhle (Laparaskopie)";"";"0";"4,6,7,10";"190";"";"";""
"";"1.3";"19l";"";"20100101";"";"Endoskopische Untersuchung der Harnblase";"Einschließlich Katheterismus und Sondierung eines Harnleiters, eventuell des Nierenbeckens.
R III nur bei Verwendung von Einmal-UK, 1 Stück.
+ R III";"0";"4,16";"53";"";"";""
"";"1.3";"19p";"";"20100101";"";"Endoskopische Untersuchung der Harnblase";"Einschließlich Katheterismus und Sondierung beider Harnleiter, eventuell beider Nierenbecken.
R IV nur bei Verwendung von Einmal-UK, 2 Stück.
+ R IV";"0";"4,16";"83";"";"";""
"";"1.3";"19r";"";"20100101";"";"Endoskopische Untersuchung des Magens";"Eventuell des Duodenums mittels Fiberglasinstrumentes (Gastroskopie, Duodenumskopie).
+ R III";"0";"4,7";"124";"";"";""
"";"1.3";"19o";"";"20100101";"";"Endoskopische Untersuchung der Speiseröhre";"Eventuell des Magens (Oesophagoskopie, Gastroskopie).
+ R III";"0";"4,9,7,10,2";"87";"";"";""
"";"1.3";"18i";"";"20100101";"";"Wiederbelebungsversuch bis zu einer halben Stunde";"Darüber hinaus Zeitaufwandsentschädigung.";"0";"";"22";"";"";""
"";"1.3";"21a";"";"20100101";"";"Extraktion eines Zahnes bzw. einer Zahnwurzel";"Wenn der Arzt nur zum Zwecke der Zahnextraktion aufgesucht wurde, kann eine Ordination nicht gesondert verrechnet werden. Wird nach dem jeweils geltenden Tarif für Vertragszahnärzte honoriert.";"0";"";"0";"";"";""
"";"1.3";"21c";"";"20100101";"";"Oszillometrie mit Befundbericht (graphisch) einschließlich thermoelektrischer Messung der Hauttemperatur";"Einschließlich thermoelektrischer Messung der Hauttemperatur.";"0";"4,5,7,12,13";"12";"";"";""
"";"1.3";"21d";"";"20100101";"";"Untersuchung auf Pilzbefall mit Woodschem Licht";"";"0";"";"4";"";"";""
"";"1.3";"21g";"";"20100101";"";"Modellierender Kompressionsverband";"C.D.O.";"0";"4,5,12";"5";"";"";""
"";"1.3";"16a";"";"20100101";"";"Punktion aus oberflächlichen Körperteilen, Muskel- bzw. Nervennadelbiopsie";"z. B. kleinen Höhlen und Lymphknoten, kalten Abszessen, Haematomen, fraglichen Tumoren o. Ä., einschließlich Oberflächen- Anästhesie.";"0";"";"10";"";"";""
"";"1.3";"19g";"";"20100101";"";"Endoskopische Untersuchung des Cervicalkanales (Endocervicoskopie)";"+ R I";"0";"4,6";"23";"";"";""
"";"1.3";"19k";"";"20100101";"";"Endoskopie der Harnblase mit Funktionsprüfung (Chromozystoskopie)";"Oder Funktionsprüfung der Niere durch endoskopische Beobachtung der Harnpropulsion aus dem Ostium.
+ R II";"0";"4,6,16";"53";"";"";""
"";"1.3";"19s";"";"20100101";"";"Endoskopische Untersuchung des Colons mittels Fiberglasinstrumentes (Coloskopie)";"+ R III";"0";"4,7";"124";"";"";""
"";"1.3";"19v";"";"20100101";"";"Endoskopische Untersuchung der oberen Luft- und Speisewege";"Mit Fremdkörperextraktion oder Tumorabtragung.";"0";"2,4,9,7,10";"340";"";"";""
"";"1.3";"19w";"";"20100101";"";"Endoskopische Untersuchung des Mittelfells (Mediastinoskopie)";"An.C.H.I.L.";"0";"";"340";"";"";""
"";"1.3";"11v";"";"20100101";"";"Intraarticuläre Injektion";"In große Gelenke (Schulter, Knie, Hüfte).
+ R € 4,86";"0";"";"23";"";"";""
"";"1.3";"11w";"";"20100101";"";"Intraarticuläre Injektion in kleine Gelenke";"In kleine Gelenke.
Auch in mehrere kleine Gelenke in einer Sitzung.
+ R € 4,86";"0";"";"15";"";"";""
"1.4";"";"";"";"20100101";"";"Sonderleistungen: Augenheilkunde";"";"0";"";"";"";"";""
"";"1.4";"24c";"";"20100101";"";"Spaltung des Hordeolums";"";"0";"OPHTH";"2";"";"";""
"";"1.4";"24a";"";"20100101";"";"Wimpernepilation";"";"0";"OPHTH";"6";"";"";""
"";"1.4";"24d";"";"20100101";"";"Kanthotomie (ohne Naht)";"";"0";"OPHTH";"10";"";"";""
"";"1.4";"22a";"";"20100101";"";"Brillenbestimmung bei Astigmatismus (Javal)";"";"0";"3";"6";"";"";""
"";"1.4";"22b";"";"20100101";"";"Skiaskopie (nach Lindner) bei Kindern bis zu 14 Jahren, darüber mit besonderer Begründung";"Bei Kindern bis zu 14 Jahren, darüber mit besonderer Begründung.";"0";"3";"6";"";"";""
"";"1.4";"22d";"";"20100101";"";"Untersuchung des Lichtsinnes mit dem Adaptometer";"";"0";"3";"6";"";"";""
"";"1.4";"22e";"";"20100101";"";"Untersuchung der Farbtüchtigkeit (nach Stilling)";"";"0";"";"2";"";"";""
"";"1.4";"22f";"";"20100101";"";"Untersuchung der Farbtüchtigkeit (Ishihara, Anomaloskop)";"";"0";"3";"4";"";"";""
"";"1.4";"22g";"";"20100101";"";"Prüfung des Gesichtsfeldes (kinetische bzw. statische Perimetrie)";"";"0";"";"10";"";"";""
"";"1.4";"22h";"";"20100101";"";"Untersuchung mit rotfreiem Licht";"";"0";"3";"2";"";"";""
"";"1.4";"22l";"";"20100101";"";"Untersuchung mit dem Hornhautmikroskop (Spaltlampe)";"";"0";"";"5";"";"";""
"";"1.4";"22m";"";"20100101";"";"Eingehende Prüfung des binokularen Sehaktes, des Muskelgleichgewichtes und des Doppelsehens";"";"0";"3,19,20";"4";"";"";""
"";"1.4";"22o";"";"20100101";"";"Schirmertest";"";"0";"3";"4";"";"";""
"";"1.4";"23a";"";"20100101";"";"Entfernung von Fremdkörpern";"Aus der Hornhaut, aus der Lederhaut oder eingebrannter Fremdkörper aus der Bindehaut.";"0";"";"7";"";"";""
"";"1.4";"24b";"";"20100101";"";"Kauterisation der Hornhaut";"+ R I";"0";"3";"23";"";"";""
"";"1.4";"22j";"";"20100101";"";"Applanationstonometrie";"Inklusive Untersuchung mit der Spaltlampe beidseitig, nicht neben 22i verrechenbar.";"0";"3";"10";"";"";""
"";"1.4";"22n";"";"20100101";"";"Untersuchung mit dem Kontaktglas bei Glaukomverdacht und Erkrankungen der Netzhaut";"Bei Glaukomverdacht und Erkrankungen der Netzhaut.
Verrechenbar 1 x jährlich, ausgenommen bei akuter diagnostischer Notwendigkeit.";"0";"3";"10";"";"";""
"";"1.4";"22i";"";"20100101";"";"Tonometrie, Impressionstonometrie, beidseitig";"";"0";"";"3";"";"";""
"";"1.4";"22c";"";"20100101";"";"Untersuchung mit dem Refraktometer";"";"0";"3";"6";"";"";""
"";"1.4";"22k";"";"20100101";"";"Untersuchung mit dem Exophthalmometer oder der Durchleuchtungslampe";"";"0";"3";"2";"";"";""
"1.5";"";"";"";"20100101";"";"Sonderleistungen: Chirurgie, Unfallchirurgie und Orthopädie";"";"0";"";"";"";"";""
"";"1.5";"29b";"";"20100101";"";"Alle übrigen Knochen";"";"0";"CHIRU,ORTHO";"10";"";"";""
"";"1.5";"25c";"";"20100101";"";"Abtragung mehrerer großer Brandblasen in einer Sitzung";"";"0";"CHIRU,ORTHO";"10";"";"";""
"";"1.5";"25a";"";"20100101";"";"Kleine Wunde mit Naht (Klammer)";"";"0";"CHIRU,ORTHO";"10";"";"";""
"";"1.5";"26f";"";"20100101";"";"Abtragung leicht zugänglicher gestielter Geschwülste";"";"0";"CHIRU,ORTHO";"10";"";"";""
"";"1.5";"26g";"";"20100101";"";"Entfernung eines Daumennagels oder Nagels der großen Zehe";"";"0";"CHIRU,ORTHO";"10";"";"";""
"";"1.5";"26h";"";"20100101";"";"Entfernung eines Nagels am 2. bis 5. Finger oder an der 2. bis 5. Zehe";"";"0";"CHIRU,ORTHO";"4";"";"";""
"";"1.5";"26c";"";"20100101";"";"Abtragung einer Eiterblase";"";"0";"CHIRU,ORTHO";"4";"";"";""
"";"1.5";"27c";"";"20100101";"";"Redressierender Heftpflasterverband, Cingulum";"";"0";"CHIRU,ORTHO";"15";"";"";""
"";"1.5";"25b";"";"20100101";"";"Abtragung einer großen Brandblase";"";"0";"CHIRU,ORTHO";"5";"";"";""
"";"1.5";"26d";"";"20100101";"";"Exkochleation, Ätzung oder Kaustik einer Warze";"";"0";"CHIRU,ORTHO";"5";"";"";""
"";"1.5";"27h";"";"20100101";"";"Abnahme eines großen Gipsverbandes (Schulter, Becken, Mieder)";"";"0";"CHIRU,ORTHO";"10";"";"";""
"";"1.5";"26e";"";"20100101";"";"Exkochleation, Ätzung oder Kaustik mehrerer Warzen in einer Sitzung";"";"0";"CHIRU,ORTHO";"10";"";"";""
"";"1.5";"26b";"";"20100101";"";"Paquelinisierung (bei Furunkulose) pro Sitzung";"";"0";"CHIRU,ORTHO";"10";"";"";""
"";"1.5";"26a";"";"20100101";"";"Incision von oberflächlichen Abszessen, Furunkeln, einer Paronychie, eines Panaritium cutaneum oder eines vereiterten Atheroms oder eines oberflächlichen Hämatoms (pro Sitzung)";"";"0";"";"10";"";"";""
"";"1.5";"27a";"";"20100101";"";"Größerer Verband (Kopf, Schulter, Becken)";"Verband mit fertigen Zinkleimbinden oder Elastoplastverband.";"0";"";"12";"";"";""
"";"1.5";"27b";"";"20100101";"";"Zinkleimverband mit selbstaufgetragenem Zinkleim";"Pro Fall und Extremität.";"0";"";"20";"";"";""
"";"1.5";"27d";"";"20100101";"";"Gipsverband der Hand und des Unterarmes, des Fußes und des Unterschenkels, des Kniegelenkes";"+ R I + M";"0";"";"23";"";"";""
"";"1.5";"27e";"";"20100101";"";"Gipsverband von Hand-, Unter- und Oberarm, Fuß, Unter- und Oberschenkel, Halskrawatte";"+ R II + M";"0";"";"38";"";"";""
"";"1.5";"27f";"";"20100101";"";"Gipsverband der oberen Extremität mit Schultergürtel, der unteren Extremität mit Becken, Schiefhalsgips mit Thorax";"+ R III + M";"0";"";"83";"";"";""
"";"1.5";"27g";"";"20100101";"";"Abnahme eines kleinen Gipsverbandes";"";"0";"";"5";"";"";""
"";"1.5";"27i";"";"20100101";"";"Aufkeilung eines Gipsverbandes";"Der Materialaufwand für Gipsverbände (M) wird nach den im Abschnitt „F“ festgesetzten Sätzen vergütet. Weitere Gipsverbände und Gipsmodelle siehe Operationsgruppenschema.";"0";"";"5";"";"";""
"";"1.5";"27m";"";"20100101";"";"Korrektur des Kompressionsverbandes gem. 27l";"C.D.O.";"0";"4,5,12";"8";"";"";""
"";"1.5";"28a";"";"20100101";"";"Gipsmodelle für Einlagen";"Die Erstuntersuchung und weitere Untersuchungen sind gesondert zu vergüten.
+ R I + M 4a";"0";"";"40";"";"";""
"";"1.5";"29a";"";"20100101";"";"Kleine Knochen (Finger, Zehen, Rippen)";"";"0";"";"6";"";"";""
"";"1.5";"27l";"";"20100101";"";"Elastischer Kompressionsverband";"Mit Modellierung von Schaumgummiplatten bei stat. Beinleiden (nach Sigg). Erstanlange pro Behandlungsfall und Extremität.";"0";"4,5,12";"20";"";"";""
"1.6";"";"";"";"20100101";"";"Sonderleistungen: Frauenheilkunde und Geburtshilfe";"";"0";"";"";"";"";""
"";"1.6";"31c";"";"20100101";"";"Manuelle Muttermunddilatation";"";"0";"GYNEC";"16";"";"";""
"";"1.6";"30e";"";"20100101";"";"Zellentnahme für cytologische Untersuchung";"";"0";"GYNEC";"4";"";"";""
"";"1.6";"30a";"";"20100101";"";"Tamponade der Gebärmutter zur Blutstillung";"";"0";"GYNEC";"12";"";"";""
"";"1.6";"31d";"";"20100101";"";"Zurückschieben der eingeklemmten Muttermundlippe";"";"0";"GYNEC";"16";"";"";""
"";"1.6";"31a";"";"20100101";"";"Untersuchung der weiblichen Geschlechtsorgane";"Bei der Geburt oder Fehlgeburt unter sterilen Bedingungen, wenn ein sonstiger geburtshilflicher Eingriff nicht stattfindet.";"0";"";"6";"";"";""
"";"1.6";"30b";"";"20100101";"";"Einlegen, Anpassen und Wechseln eines Pessars";"Bei Vorfall oder zur Lageverbesserung.";"0";"";"3";"";"";""
"";"1.6";"30h";"";"20100101";"";"Mikroskopische Untersuchung von Sekreten oder sonstigen Abstrichen";"Nativ oder mit Kalilauge oder mit einfacher Färbung (z. B. Methylenblau), 1. Präparat.";"0";"";"4";"";"";""
"";"1.6";"30f";"";"20100101";"";"Abstrichabnahme von Sekreten der Geschlechtsorgane";"1. Stelle.";"0";"";"2";"";"";""
"";"1.6";"30g";"";"20100101";"";"Abstrichabnahme von Sekreten der Geschlechtsorgane";"Jede weitere Stelle.";"0";"";"2";"";"";""
"";"1.6";"30i";"";"20100101";"";"Mikroskopische Untersuchung von Sekreten oder sonstigen Abstrichen";"Nativ oder mit Kalilauge oder mit einfacher Färbung (z. B. Methylenblau), jedes weitere Präparat.";"0";"";"2";"";"";""
"";"1.6";"31b";"";"20100101";"";"Beistand bei der Entbindung Kunsthilfe";"Operativer Eingriff und Wartezeit über eine halbe Stunde - bis höchstens 5 Stunden - können gesondert verrechnet werden. Verrechnung gemäß § 23 Abs. 1 des Gesamtvertrages.";"0";"";"0";"";"";""
"1.7";"";"";"";"20100101";"";"Sonderleistungen: Hals-, Nasen- und Ohrenkrakheiten";"";"0";"";"";"";"";""
"";"1.7";"33c";"";"20100101";"";"Umschriebene Ätzung oder Galvanokaustik der Nasenschleimhaut";"";"0";"HNO";"8";"";"";""
"";"1.7";"33i";"";"20100101";"";"Incision eines Gehörgangfurunkels";"";"0";"HNO";"10";"";"";""
"";"1.7";"33f";"";"20100101";"";"Anwendung des Katheters auf einer oder beiden Seiten mit Bougierung oder Einspritzung einschließlich Anästhesie je Seite";"";"0";"HNO";"4";"";"";""
"";"1.7";"33d";"";"20100101";"";"Nasentamponade nach Bellocq";"+ R I";"0";"HNO";"23";"";"R I";""
"";"1.7";"33k";"";"20100101";"";"Attic-Spülung";"";"0";"HNO";"5";"";"";""
"";"1.7";"33e";"";"20100101";"";"Cerumenentfernung je Ohr";"";"0";"HNO";"4";"";"";""
"";"1.7";"33h";"";"20100101";"";"Wiederholte Punktion mit Ausspülung einer Nebenhöhle, einseitig";"+ R I";"0";"HNO";"6";"";"R I";""
"";"1.7";"33g";"";"20100101";"";"Erstmalige Punktion mit Ausspülung einer Nebenhöhle";"+ R I";"0";"HNO";"23";"";"R I";""
"";"1.7";"32a";"";"20100101";"";"Eingehende Prüfung des statischen Gleichgewichtes";"Thermische Prüfung oder Drehprüfung, Prüfung des Provokationsnystagmus, Lage-, Lagerungs-, Schüttelnystagmus. Maximal 2 Prüfungen.";"0";"";"10";"";"";""
"";"1.7";"32b";"";"20100101";"";"Tonschwellenaudiometrie";"";"0";"";"20";"";"";""
"";"1.7";"32d";"";"20100101";"";"Einführung des Katheters zur Bronchographie";"Absaugen von Bronchien mittels Katheter.
+ R I";"0";"";"23";"";"";""
"";"1.7";"33a";"";"20100101";"";"Entfernung von Fremdkörpern aus der Nase, dem Rachenraum oder dem Ohr";"";"0";"";"4";"";"";""
"";"1.7";"33b";"";"20100101";"";"Entfernung von Fremdkörpern aus der Nase, dem Rachenraum oder dem Ohr";"Bei Kindern bis zu sechs Jahren.";"0";"";"6";"";"";""
"";"1.7";"32g";"";"20100101";"";"Otomikroskopische Untersuchung";"höchstens in 10% der Behandlungsfälle verrechenbar.";"0";"9";"8";"";"";""
"";"1.7";"32h";"";"20100101";"";"Tympanometrie und/oder Stapediusreflexmessung";"In max. 25 % der Fälle verrechenbar, max. 2 mal pro Patient und Monat.";"0";"9";"18";"";"";""
"";"1.7";"33l";"";"20100101";"";"Vordere Nasentamponade";"+ R I";"0";"";"5";"";"";""
"";"1.7";"32c";"";"20100101";"";"Sprachaudiometrie";"Die Audiometrie wird nur dann honoriert, wenn genaue schriftliche Aufzeichnungen über die ausgeführten Leistungen und die erhobenen Befunde geführt werden. Diese Unterlagen müssen aufbewahrt werden.";"0";"";"30";"";"";""
"1.8";"";"";"";"20100101";"";"Sonderleistungen: Inneren Medizin, Kinderheilkunde und Lungenkrankheiten";"";"0";"";"";"";"";""
"";"1.8";"34l";"";"20100101";"";"Bestimmung der Vitalkapazität, Tiffeneautest";"";"0";"";"3";"";"";""
"";"1.8";"34m";"";"20100101";"";"Erweiterte kleine Spirographie (Vitalkapazität, Tiffeneautest, Atemgrenzwert)";"Mit graphischer Darstellung.";"0";"";"15";"";"";""
"";"1.8";"34o";"";"20100101";"";"Provokationstest";"Wie 34m - incl. unspez. oder spez. Provokation sowie nachfolgender Broncholyse.";"0";"10";"19";"";"";""
"";"1.8";"34n";"";"20100101";"";"Bronchospasmolysetest";"Wie 34m - incl. Inhalation eines Broncholyticums.";"0";"2,7,8,10";"15";"";"";""
"";"1.8";"34p";"";"20100101";"";"Messung der Atemwegswiderstände";"";"0";"10";"5";"";"";""
"";"1.8";"34q";"";"20100101";"";"Blutgasanalyse in Ruhe";"";"0";"10";"60";"";"";""
"";"1.8";"34r";"";"20100101";"";"Blutgasanalyse inkl. Belastung oder Sauerstoffgabe";"Pos. Nrn. 34r und 34q können pro Patient und Tag höchstens einmal verrechnet werden. Anmerkung: Die Positionen 34n und 34o nicht additiv.";"0";"10";"60";"";"";""
"";"1.8";"34h";"";"20100101";"";"Zusätzliche individuelle Beratung und Erstellung eines schriftlichen Ernährungsplanes";"Für Frühgeborene, Säuglinge und Kleinkinder (bis zum 6. Lebensjahr) bei Dyspepsie, Dystrophie, Stoffwechselerkrankungen oder Urticaria.
Einmal pro Kalenderviertel verrechenbar.";"0";"8";"10";"";"";""
"";"1.8";"34a";"";"20100101";"";"EKG in Ruhe";"Ableitungen I, II, III, AVR, AVL, AVF, V1-6.";"0";"7,8";"";"32,39";"";""
"";"1.8";"34b";"";"20100101";"";"Langer Streifen zur Arrhythmie-Diagnostik";"Ausgenommen bei Vorhofflimmern und absoluter Arrythmie (eine Ableitung mindestens zwei Minuten).";"0";"7,8";"";"6,21";"";""
"";"1.8";"34c";"";"20100101";"";"Drei zusätzliche Ableitungen mit Begründung";"";"0";"7,8";"";"6,21";"";""
"";"1.8";"34f";"";"20100101";"";"Zuschlag für EKG am Krankenbett";"Die Positionen 34a bis 34c werden nur dann honoriert, wenn genaue schriftliche Aufzeichnungen über die ausgeführten Leistungen und die erhobenen Befunde geführt werden. Diese Unterlagen müssen aufbewahrt werden. Wenn vom zuweisenden Arzt nur die Durchführung eines EKG verlangt wurde, kann keine Ordinationsgebühr verrechnet werden.";"0";"";"10";"";"";""
"";"1.8";"34d";"";"20100101";"";"Langzeit-EKG";"Anlegen des Gerätes, 24-Stunden-Registrierung, Computerauswertung und Befunderstellung.
In maximal 10% der Fälle pro Arzt und Monat verrechenbar. Die Sondervereinbarung ist unter Anschluss des Gerätenachweises und der Gerätemeldung über die Ärztekammer zu beantragen. Ein Durchschlag des Befundes ist 3 Jahre aufzubewahren und der VAEB auf Verlangen zur Verfügung zu stellen. Zuweisungen innerhalb der Fachgruppe, allerdings ohne Grundvergütung, möglich.";"0";"";"110";"";"";""
"1.9";"";"";"";"20100101";"";"Sonderleistungen: Neurologie und Psychatrie";"";"0";"";"";"";"";""
"";"1.9";"35b";"";"20100101";"";"Ausführliche psychiatrische Exploration";"Bei Diagnosen nach ICD9-WHO Code 290-319, höchstens 1x pro Fall, und Kalenderhalbjahr verrechenbar. Das Ergebnis der Exploration sowie die Diagnose sind zu dokumentieren. Die Dokumentation ist drei Jahre aufzubewahren.
+ KNP (Kinderneuropsychiatrie)";"0";"20,19";"31";"";"";""
"";"1.9";"35f";"";"20100101";"";"Komplette neurologische Statuserhebung mit Dokumentation";"Höchstens 1x pro Fall und Kalenderhalbjahr verrechenbar.";"0";"19,20,8";"31";"";"";""
"";"1.9";"36b";"";"20100101";"";"Psychiatrische Notfallbehandlung (Krisenintervention),";"Nur bei Suizidgefahr bzw. akuten Exazerbationen bei Psychosen verrechenbar (unter 45 min. - kein Zuschlag für Zeitversäumnis verrechenbar).";"0";"";"76";"";"";""
"";"1.9";"37a";"";"20100101";"";"Elektroenzephalographische";"Einschließlich Provokationsmethoden.
Die Verrechenbarkeit ist an den Nachweis	der Ausbildung	gemäß den Richtlinien der Österreichischen Ärztekammer gebunden.";"0";"8,19,20";"64";"";"";""
"";"1.9";"37b";"";"20100101";"";"ENG";"";"0";"19,20";"56";"";"";""
"";"1.9";"37c";"";"20100101";"";"EMG";"";"0";"19,20";"56";"";"";""
"";"1.9";"37d";"";"20100101";"";"ENG + EMG";"Die Pos. Nrn. 37b bis 37d	können in	10% der Fälle eigener Patienten pro Quartal verrechnet werden. Die Verrechenbarkeit ist an den Nachweis der Ausbildung gemäß den Richtlinien der ÖÄK gebunden.";"0";"19,20";"91";"";"";""
"";"1.9";"35a";"";"20100101";"";"Elektrische Untersuchungen der Muskelerregbarkeit";"";"0";"";"10";"";"";""
"";"1.9";"35e";"";"20100101";"";"Ausführliche Fremdanamnese";"Mit Bezugspersonen im Zuge der Behandlung eines psychiatrisch Kranken (ICD9-WHO Code 290-319)/neurologisch Kranken (ICD9-WHO Code 345, 347, 435, 780.0, 780.2, 780.3).
Nicht neben Ordination/Visite verrechenbar.Das Ergebnis der Fremdanamnese ist zu dokumentieren. Modul II oder III Die Dokumentation ist 3 Jahre aufzubewahren.
+ KNP (Kinderneuropsychiatrie)
Eine Eintragung in die Psychotherapeutenliste gemäß §17	 Psychotherapiegesetz ist einer Qualifikation nach Modul III gleichzuhalten, wenn und solange der betreffende Arzt in die Ärzteliste der Österreichischen Ärztekammer eingetragen ist.";"0";"19,20";"21";"";"";""
"";"1.9";"36a";"";"20100101";"";"Verbale Intervention bei psychiatrischen Krankheiten";"bzw. heilpädagogische Behandlung bei Kindern, Dauer im Allgemeinen 20 min.
Nicht neben Pos. 36c, 36d, 36e, 36f sowie TA verrechenbar. Modul II oder III 
1.) Behandlung eines psycho-pathologisch definierten Krankheitsbildes durch syndrombezogene verbale Intervention .
2.) Heilpädagogische Behandlung krankheitswertiger Verhaltensstörungen oder cerebraler Schädigungen bei Kindern. Die verbale Intervention bzw. die heilpädagogische Behandlung sowie die jeweiligen Diagnosen sind zu dokumentieren. Die Dokumentation ist 3 Jahre aufzubewahren.
Eine Grundleistung ist nur am Beginn eines Erkrankungsfalles verrechenbar, im weiteren Verlauf nur bei Vorliegen einer weiteren ärztlichen Leistung unter anderer Diagnose. Eine gleichzeitige Verrechnung mit der Position „PS Psychosomatisch orientiertes Diagnose- und Behandlungsgespräch“ ist innerhalb eines Quartals nur mit Begründung möglich.
Eine Eintragung in die Psychotherapeutenliste gemäß §17	 Psychotherapiegesetz ist einer Qualifikation nach Modul III gleichzuhalten, wenn und solange der betreffende Arzt in die Ärzteliste der Österreichischen Ärztekammer eingetragen ist.";"0";"19,20,8";"27";"";"";""
"";"1.9";"36c";"";"20100101";"";"Psychotherapeutisch orientierte Abklärung vor Beginn der geplanten psychotherapeutischen Behandlung, 50 min.,";"Vor Beginn der geplanten psychotherapeutischen Behandlung, 50 min.
Im Erkrankungsfall max. 3x verrechenbar, nicht neben Pos. 36a, 36d, 36e, 36f verrechenbar. Modul II oder III.
+ KNP (Kinderneuropsychiatrie)
Eine Grundleistung ist nur am Beginn eines Erkrankungsfalles verrechenbar, im weiteren Verlauf nur bei Vorliegen einer weiteren ärztlichen Leistung unter anderer Diagnose. Eine gleichzeitige Verrechnung mit der Position „PS Psychosomatisch orientiertes Diagnose- und Behandlungsgespräch“ ist innerhalb eines Quartals nur mit Begründung möglich.
Eine Eintragung in die Psychotherapeutenliste gemäß §17	 Psychotherapiegesetz ist einer Qualifikation nach Modul III gleichzuhalten, wenn und solange der betreffende Arzt in die Ärzteliste der Österreichischen Ärztekammer eingetragen ist.";"0";"19,20";"77";"";"";""
"";"1.9";"36d";"";"20100101";"";"Psychotherapeutische Medizin";"Einzeltherapie 50 min.
Nicht neben Pos. 36a, 36c, 36e, 36f verrechenbar, ab der 11. Sitzung nur mit ausreichender medizinischer Begründung und Prognose Modul III
Eine Grundleistung ist nur am Beginn eines Erkrankungsfalles verrechenbar, im weiteren Verlauf nur bei Vorliegen einer weiteren ärztlichen Leistung unter anderer Diagnose. Eine gleichzeitige Verrechnung mit der Position „PS Psychosomatisch orientiertes Diagnose- und Behandlungsgespräch“ ist innerhalb eines Quartals nur mit Begründung möglich.
Eine Eintragung in die Psychotherapeutenliste gemäß §17	 Psychotherapiegesetz ist einer Qualifikation nach Modul III gleichzuhalten, wenn und solange der betreffende Arzt in die Ärzteliste der Österreichischen Ärztekammer eingetragen ist.";"0";"";"77";"";"";""
"";"1.9";"36e";"";"20100101";"";"Psychotherapeutische Medizin";"Einzeltherapie 25 min.
Nicht neben Pos. 36a, 36c, 36d, 36f verrechenbar, ab der 11. Sitzung nur mit ausreichender medizinischer Begründung und Prognose Modul III
Eine Grundleistung ist nur am Beginn eines Erkrankungsfalles verrechenbar, im weiteren Verlauf nur bei Vorliegen einer weiteren ärztlichen Leistung unter anderer Diagnose. Eine gleichzeitige Verrechnung mit der Position „PS Psychosomatisch orientiertes Diagnose- und Behandlungsgespräch“ ist innerhalb eines Quartals nur mit Begründung möglich.
Eine Eintragung in die Psychotherapeutenliste gemäß §17	 Psychotherapiegesetz ist einer Qualifikation nach Modul III gleichzuhalten, wenn und solange der betreffende Arzt in die Ärzteliste der Österreichischen Ärztekammer eingetragen ist.";"0";"";"39";"";"";""
"";"1.9";"36f";"";"20100101";"";"Psychotherapeutische Medizin";"Gruppentherapie 90 min. (max. 10 Patienten), je Patient und Therapieeinheit.
Nicht neben Pos. 36a, 36c, 36d, 36e verrechenbar 
+ Modul III 
Eine Grundleistung ist nur am Beginn eines Erkrankungsfalles verrechenbar, im weiteren Verlauf nur bei Vorliegen einer weiteren ärztlichen Leistung unter anderer Diagnose. Eine gleichzeitige Verrechnung mit der Position „PS Psychosomatisch orientiertes Diagnose- und Behandlungsgespräch“ ist innerhalb eines Quartals nur mit Begründung möglich.
Eine Eintragung in die Psychotherapeutenliste gemäß §17	 Psychotherapiegesetz ist einer Qualifikation nach Modul III gleichzuhalten, wenn und solange der betreffende Arzt in die Ärzteliste der Österreichischen Ärztekammer eingetragen ist.";"0";"";"8";"";"";""
"1.10";"";"";"";"20100101";"";"Sonderleistungen: Haut- und Geschlechtskrankheiten und der Urologie";"";"0";"";"";"";"";""
"";"1.10";"38k";"";"20100101";"";"Kühlsonde";"";"0";"DERMA,VENER,UROLO";"5";"";"";""
"";"1.10";"38l";"";"20100101";"";"Exkochleation kleiner spitzer Kondylome und kleiner Warzen";"";"0";"DERMA,VENER,UROLO";"10";"";"";""
"";"1.10";"38h";"";"20100101";"";"Einspritzung, Einträufeln und Spülung der hinteren Harnröhre mit Einführung von Instrumenten, Sondierung der hinteren Harnröhre";"";"0";"DERMA,VENER,UROLO";"3";"";"";""
"";"1.10";"38o";"";"20100101";"";"Zurückbringung oder Dehnung der Paraphimose";"";"0";"DERMA,VENER,UROLO";"5";"";"";""
"";"1.10";"38p";"";"20100101";"";"Durchtrennung des Frenulum einschließlich Naht";"+ R I";"0";"DERMA,VENER,UROLO";"23";"";"R I";""
"";"1.10";"38s";"";"20100101";"";"Einführung von Arzneistäbchen bei Kindern in die Vagina";"";"0";"DERMA,VENER,UROLO";"4";"";"";""
"";"1.10";"38d";"";"20100101";"";"Blasenspülung";"";"0";"DERMA,VENER,UROLO";"2";"";"";""
